,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
934,600036.SH,20170801,23.3965,23.9179,23.1862,23.9087,23.3874,0.5213000000000001,2.229,478065.69,1237126.956
933,600036.SH,20170802,23.8904,24.7685,23.799,24.3478,23.9087,0.4390999999999998,1.8366,606283.59,1619543.973
932,600036.SH,20170803,24.2563,24.3843,23.6343,23.6801,24.3478,-0.6677,-2.7423,510286.09,1338776.407
931,600036.SH,20170804,23.6618,23.8721,23.1587,23.3416,23.6801,-0.3384999999999998,-1.4295,489270.96,1252754.939
930,600036.SH,20170807,23.2319,23.8721,23.2319,23.7624,23.3416,0.42079999999999984,1.8028,309135.83,799024.681
929,600036.SH,20170808,23.6892,23.8356,23.4697,23.6435,23.7624,-0.1189,-0.5004,220463.46,569318.274
928,600036.SH,20170809,23.5795,23.8538,23.3325,23.3599,23.6435,-0.28359999999999985,-1.1995,292485.9,754403.237
927,600036.SH,20170810,23.2959,23.5429,22.8477,22.9941,23.3599,-0.3658000000000001,-1.5659,464651.33,1172008.477
926,600036.SH,20170811,22.8386,23.1038,22.3538,22.3996,22.9941,-0.5945,-2.5854,521732.38,1295751.449
925,600036.SH,20170814,22.5002,22.7563,22.1801,22.6831,22.3996,0.2835000000000001,1.2656,535947.72,1318539.816
924,600036.SH,20170815,22.6831,23.6526,22.6648,23.3508,22.6831,0.6677,2.9436,536900.1,1370978.51
923,600036.SH,20170816,23.241,23.2959,22.8843,23.0215,23.3508,-0.3292999999999999,-1.4102,297828.47,750197.213
922,600036.SH,20170817,23.0398,23.1404,22.7288,22.9209,23.0215,-0.10060000000000002,-0.437,321460.44,803371.848
921,600036.SH,20170818,22.7837,23.4057,22.6831,23.2502,22.9209,0.3292999999999999,1.4367,397344.26,1003556.219
920,600036.SH,20170821,23.2502,23.3416,22.9118,23.1404,23.2502,-0.1097999999999999,-0.4723,315253.64,796215.293
919,600036.SH,20170822,23.2502,23.7167,23.0307,23.6801,23.1404,0.5396999999999998,2.3323,502879.37,1289000.316
918,600036.SH,20170823,23.7624,24.5398,23.6252,24.2563,23.6801,0.5762,2.4333,607368.01,1607392.857
917,600036.SH,20170824,24.238,24.549,23.9728,24.4118,24.2563,0.15549999999999997,0.6411,461615.5,1228209.405
916,600036.SH,20170825,24.5124,25.2258,24.5124,25.1801,24.4118,0.7683,3.1472,660920.14,1796548.787
915,600036.SH,20170828,25.2258,25.5185,24.7045,24.9148,25.1801,-0.26529999999999987,-1.0536,547461.21,1504650.78
914,600036.SH,20170829,24.9331,25.1161,24.7502,24.8234,24.9148,-0.09140000000000015,-0.3669,328702.41,894606.523
913,600036.SH,20170830,25.052,25.5734,24.6679,24.8417,24.8234,0.018299999999999983,0.0737,472055.69,1292864.155
912,600036.SH,20170831,24.8417,24.9514,24.1557,24.4667,24.8417,-0.375,-1.5096,590810.38,1576347.728
911,600036.SH,20170901,24.4575,24.86,24.2654,24.4758,24.4667,0.009100000000000108,0.0372,479746.43,1287996.634
910,600036.SH,20170904,24.2746,24.6862,24.1648,24.6587,24.4758,0.18290000000000006,0.7473,356316.93,953928.876
909,600036.SH,20170905,24.6039,25.0337,24.4575,25.0063,24.6587,0.3475999999999999,1.4096,405732.9,1101285.043
908,600036.SH,20170906,24.9514,24.9514,24.4941,24.5856,25.0063,-0.4207000000000001,-1.6824,329486.66,890348.914
907,600036.SH,20170907,24.6039,24.6039,24.0642,24.1008,24.5856,-0.4847999999999999,-1.9719,466756.59,1237783.129
906,600036.SH,20170908,24.1099,24.3295,24.0459,24.1282,24.1008,0.02740000000000009,0.1137,290972.13,768685.716
905,600036.SH,20170911,24.3295,24.5947,23.8904,23.9453,24.1282,-0.18290000000000006,-0.758,467592.79,1236452.294
904,600036.SH,20170912,24.0368,24.2289,23.7441,24.1831,23.9453,0.2378,0.9931,426202.26,1117346.102
903,600036.SH,20170913,24.1831,24.2197,23.8264,23.9362,24.1831,-0.24690000000000012,-1.021,328668.66,861995.11
902,600036.SH,20170914,23.9453,24.0093,23.4606,23.6526,23.9362,-0.28359999999999985,-1.1848,472234.52,1222804.952
901,600036.SH,20170915,23.552,23.8538,23.4057,23.7532,23.6526,0.10060000000000002,0.4253,327862.67,847804.833
900,600036.SH,20170918,23.7532,23.8721,23.4971,23.5612,23.7532,-0.19200000000000017,-0.8083,511077.28,1323656.291
899,600036.SH,20170919,23.5886,24.0093,23.4971,23.9362,23.5612,0.375,1.5916,472741.18,1228816.253
898,600036.SH,20170920,23.8813,24.0734,23.616,23.6801,23.9362,-0.2561,-1.0699,517859.47,1350601.225
